Region,Country,State,City,Month,Day,Year,AvgTemperature,Date,co2,ghg
North America,US,Alaska,Anchorage,11,17,2014,33,2014-11-17,4683.35,5711.15
North America,US,Alaska,Anchorage,11,18,2014,34.2,2014-11-18,4683.35,5711.15
North America,US,Alaska,Anchorage,11,19,2014,42.4,2014-11-19,4683.35,5711.15
North America,US,Alaska,Anchorage,11,20,2014,33.2,2014-11-20,4683.35,5711.15
North America,US,Alaska,Anchorage,11,21,2014,34.3,2014-11-21,4683.35,5711.15
North America,US,Alaska,Anchorage,11,22,2014,33.4,2014-11-22,4683.35,5711.15
North America,US,Alaska,Anchorage,11,23,2014,30.9,2014-11-23,4683.35,5711.15
North America,US,Alaska,Anchorage,11,24,2014,30.3,2014-11-24,4683.35,5711.15
North America,US,Alaska,Anchorage,11,25,2014,29.3,2014-11-25,4683.35,5711.15
North America,US,Alaska,Anchorage,11,26,2014,30.5,2014-11-26,4683.35,5711.15
North America,US,Alaska,Anchorage,11,27,2014,21,2014-11-27,4683.35,5711.15
North America,US,Alaska,Anchorage,11,28,2014,20.6,2014-11-28,4683.35,5711.15
North America,US,Alaska,Anchorage,11,29,2014,23.4,2014-11-29,4683.35,5711.15
North America,US,Alaska,Anchorage,11,30,2014,24,2014-11-30,4683.35,5711.15
North America,US,Alaska,Anchorage,12,1,2014,20.6,2014-12-01,4683.35,5711.15
North America,US,Alaska,Anchorage,12,2,2014,26.2,2014-12-02,4683.35,5711.15
North America,US,Alaska,Anchorage,12,3,2014,31.5,2014-12-03,4683.35,5711.15
North America,US,Alaska,Anchorage,12,4,2014,28.9,2014-12-04,4683.35,5711.15
North America,US,Alaska,Anchorage,12,5,2014,26.4,2014-12-05,4683.35,5711.15
North America,US,Alaska,Anchorage,12,6,2014,24.3,2014-12-06,4683.35,5711.15
North America,US,Alaska,Anchorage,12,7,2014,30.4,2014-12-07,4683.35,5711.15
North America,US,Alaska,Anchorage,12,8,2014,33.9,2014-12-08,4683.35,5711.15
North America,US,Alaska,Anchorage,12,9,2014,33.9,2014-12-09,4683.35,5711.15
North America,US,Alaska,Anchorage,12,10,2014,30.2,2014-12-10,4683.35,5711.15
North America,US,Alaska,Anchorage,12,11,2014,24.6,2014-12-11,4683.35,5711.15
North America,US,Alaska,Anchorage,12,12,2014,26.7,2014-12-12,4683.35,5711.15
North America,US,Alaska,Anchorage,12,13,2014,20.3,2014-12-13,4683.35,5711.15
North America,US,Alaska,Anchorage,12,14,2014,28.7,2014-12-14,4683.35,5711.15
North America,US,Alaska,Anchorage,12,15,2014,31.4,2014-12-15,4683.35,5711.15
North America,US,Alaska,Anchorage,12,16,2014,31.6,2014-12-16,4683.35,5711.15
North America,US,Alaska,Anchorage,12,17,2014,31.9,2014-12-17,4683.35,5711.15
North America,US,Alaska,Anchorage,12,18,2014,25.4,2014-12-18,4683.35,5711.15
North America,US,Alaska,Anchorage,12,19,2014,21.4,2014-12-19,4683.35,5711.15
North America,US,Alaska,Anchorage,12,20,2014,24.2,2014-12-20,4683.35,5711.15
North America,US,Alaska,Anchorage,12,21,2014,24.2,2014-12-21,4683.35,5711.15
North America,US,Alaska,Anchorage,12,22,2014,26.5,2014-12-22,4683.35,5711.15
North America,US,Alaska,Anchorage,12,23,2014,26.1,2014-12-23,4683.35,5711.15
North America,US,Alaska,Anchorage,12,24,2014,26.6,2014-12-24,4683.35,5711.15
North America,US,Alaska,Anchorage,12,25,2014,28,2014-12-25,4683.35,5711.15
North America,US,Alaska,Anchorage,12,26,2014,36,2014-12-26,4683.35,5711.15
North America,US,Alaska,Anchorage,12,27,2014,30.3,2014-12-27,4683.35,5711.15
North America,US,Alaska,Anchorage,12,28,2014,23.3,2014-12-28,4683.35,5711.15
North America,US,Alaska,Anchorage,12,29,2014,28,2014-12-29,4683.35,5711.15
North America,US,Alaska,Anchorage,12,30,2014,32.1,2014-12-30,4683.35,5711.15
North America,US,Alaska,Anchorage,12,31,2014,39.9,2014-12-31,4683.35,5711.15
North America,US,Alaska,Anchorage,1,1,2015,35.2,2015-01-01,4563.52,5586.69
North America,US,Alaska,Anchorage,1,2,2015,27.8,2015-01-02,4563.52,5586.69
North America,US,Alaska,Anchorage,1,3,2015,21.1,2015-01-03,4563.52,5586.69
North America,US,Alaska,Anchorage,1,4,2015,12.5,2015-01-04,4563.52,5586.69
North America,US,Alaska,Anchorage,1,5,2015,9,2015-01-05,4563.52,5586.69
North America,US,Alaska,Anchorage,1,6,2015,8.3,2015-01-06,4563.52,5586.69
North America,US,Alaska,Anchorage,1,7,2015,13.6,2015-01-07,4563.52,5586.69
North America,US,Alaska,Anchorage,1,8,2015,24.2,2015-01-08,4563.52,5586.69
North America,US,Alaska,Anchorage,1,9,2015,30.9,2015-01-09,4563.52,5586.69
North America,US,Alaska,Anchorage,1,10,2015,32.1,2015-01-10,4563.52,5586.69
North America,US,Alaska,Anchorage,1,11,2015,31.9,2015-01-11,4563.52,5586.69
North America,US,Alaska,Anchorage,1,12,2015,27.3,2015-01-12,4563.52,5586.69
North America,US,Alaska,Anchorage,1,13,2015,33,2015-01-13,4563.52,5586.69
North America,US,Alaska,Anchorage,1,14,2015,34,2015-01-14,4563.52,5586.69
North America,US,Alaska,Anchorage,1,15,2015,36.2,2015-01-15,4563.52,5586.69
North America,US,Alaska,Anchorage,1,16,2015,38.2,2015-01-16,4563.52,5586.69
North America,US,Alaska,Anchorage,1,17,2015,32.7,2015-01-17,4563.52,5586.69
North America,US,Alaska,Anchorage,1,18,2015,28.4,2015-01-18,4563.52,5586.69
North America,US,Alaska,Anchorage,1,19,2015,28.9,2015-01-19,4563.52,5586.69
North America,US,Alaska,Anchorage,1,20,2015,23.3,2015-01-20,4563.52,5586.69
North America,US,Alaska,Anchorage,1,21,2015,18.8,2015-01-21,4563.52,5586.69
North America,US,Alaska,Anchorage,1,22,2015,12.6,2015-01-22,4563.52,5586.69
North America,US,Alaska,Anchorage,1,23,2015,19.2,2015-01-23,4563.52,5586.69
North America,US,Alaska,Anchorage,1,24,2015,17.2,2015-01-24,4563.52,5586.69
North America,US,Alaska,Anchorage,1,25,2015,11,2015-01-25,4563.52,5586.69
North America,US,Alaska,Anchorage,1,26,2015,0.1,2015-01-26,4563.52,5586.69
North America,US,Alaska,Anchorage,1,27,2015,7.1,2015-01-27,4563.52,5586.69
North America,US,Alaska,Anchorage,1,28,2015,9.5,2015-01-28,4563.52,5586.69
North America,US,Alaska,Anchorage,1,29,2015,9,2015-01-29,4563.52,5586.69
North America,US,Alaska,Anchorage,1,30,2015,18.5,2015-01-30,4563.52,5586.69
North America,US,Alaska,Anchorage,1,31,2015,11.7,2015-01-31,4563.52,5586.69
North America,US,Alaska,Anchorage,2,1,2015,13.7,2015-02-01,4563.52,5586.69
North America,US,Alaska,Anchorage,2,2,2015,16.2,2015-02-02,4563.52,5586.69
North America,US,Alaska,Anchorage,2,3,2015,10.6,2015-02-03,4563.52,5586.69
North America,US,Alaska,Anchorage,2,4,2015,10.5,2015-02-04,4563.52,5586.69
North America,US,Alaska,Anchorage,2,5,2015,8.6,2015-02-05,4563.52,5586.69
North America,US,Alaska,Anchorage,2,6,2015,21.4,2015-02-06,4563.52,5586.69
North America,US,Alaska,Anchorage,2,7,2015,15.4,2015-02-07,4563.52,5586.69
North America,US,Alaska,Anchorage,2,8,2015,9,2015-02-08,4563.52,5586.69
North America,US,Alaska,Anchorage,2,9,2015,10,2015-02-09,4563.52,5586.69
North America,US,Alaska,Anchorage,2,10,2015,17.8,2015-02-10,4563.52,5586.69
North America,US,Alaska,Anchorage,2,11,2015,26.9,2015-02-11,4563.52,5586.69
North America,US,Alaska,Anchorage,2,12,2015,29,2015-02-12,4563.52,5586.69
North America,US,Alaska,Anchorage,2,13,2015,25.9,2015-02-13,4563.52,5586.69
North America,US,Alaska,Anchorage,2,14,2015,26.7,2015-02-14,4563.52,5586.69
North America,US,Alaska,Anchorage,2,15,2015,31.5,2015-02-15,4563.52,5586.69
North America,US,Alaska,Anchorage,2,16,2015,33.8,2015-02-16,4563.52,5586.69
North America,US,Alaska,Anchorage,2,17,2015,41.5,2015-02-17,4563.52,5586.69
North America,US,Alaska,Anchorage,2,18,2015,33.7,2015-02-18,4563.52,5586.69
North America,US,Alaska,Anchorage,2,19,2015,27.9,2015-02-19,4563.52,5586.69
North America,US,Alaska,Anchorage,2,20,2015,27.7,2015-02-20,4563.52,5586.69
North America,US,Alaska,Anchorage,2,21,2015,34.5,2015-02-21,4563.52,5586.69
North America,US,Alaska,Anchorage,2,22,2015,35.9,2015-02-22,4563.52,5586.69
North America,US,Alaska,Anchorage,2,23,2015,39.1,2015-02-23,4563.52,5586.69
North America,US,Alaska,Anchorage,2,24,2015,37.7,2015-02-24,4563.52,5586.69
North America,US,Alaska,Anchorage,2,25,2015,31.3,2015-02-25,4563.52,5586.69
North America,US,Alaska,Anchorage,2,26,2015,26,2015-02-26,4563.52,5586.69
North America,US,Alaska,Anchorage,2,27,2015,22.5,2015-02-27,4563.52,5586.69
North America,US,Alaska,Anchorage,2,28,2015,28.7,2015-02-28,4563.52,5586.69
North America,US,Alaska,Anchorage,3,1,2015,28.7,2015-03-01,4563.52,5586.69
North America,US,Alaska,Anchorage,3,2,2015,24.9,2015-03-02,4563.52,5586.69
North America,US,Alaska,Anchorage,3,3,2015,31.2,2015-03-03,4563.52,5586.69
North America,US,Alaska,Anchorage,3,4,2015,34.6,2015-03-04,4563.52,5586.69
North America,US,Alaska,Anchorage,3,5,2015,35.4,2015-03-05,4563.52,5586.69
North America,US,Alaska,Anchorage,3,6,2015,35.5,2015-03-06,4563.52,5586.69
North America,US,Alaska,Anchorage,3,7,2015,38.2,2015-03-07,4563.52,5586.69
North America,US,Alaska,Anchorage,3,8,2015,32.6,2015-03-08,4563.52,5586.69
North America,US,Alaska,Anchorage,3,9,2015,21.6,2015-03-09,4563.52,5586.69
North America,US,Alaska,Anchorage,3,10,2015,15.2,2015-03-10,4563.52,5586.69
North America,US,Alaska,Anchorage,3,11,2015,12,2015-03-11,4563.52,5586.69
North America,US,Alaska,Anchorage,3,12,2015,9.4,2015-03-12,4563.52,5586.69
North America,US,Alaska,Anchorage,3,13,2015,8.5,2015-03-13,4563.52,5586.69
North America,US,Alaska,Anchorage,3,14,2015,6.4,2015-03-14,4563.52,5586.69
North America,US,Alaska,Anchorage,3,15,2015,5.2,2015-03-15,4563.52,5586.69
North America,US,Alaska,Anchorage,3,16,2015,18.6,2015-03-16,4563.52,5586.69
North America,US,Alaska,Anchorage,3,17,2015,38.4,2015-03-17,4563.52,5586.69
North America,US,Alaska,Anchorage,3,18,2015,37.2,2015-03-18,4563.52,5586.69
North America,US,Alaska,Anchorage,3,19,2015,35.1,2015-03-19,4563.52,5586.69
North America,US,Alaska,Anchorage,3,20,2015,34.2,2015-03-20,4563.52,5586.69
North America,US,Alaska,Anchorage,3,21,2015,35.5,2015-03-21,4563.52,5586.69
North America,US,Alaska,Anchorage,3,22,2015,37.9,2015-03-22,4563.52,5586.69
North America,US,Alaska,Anchorage,3,23,2015,35.7,2015-03-23,4563.52,5586.69
North America,US,Alaska,Anchorage,3,24,2015,34.2,2015-03-24,4563.52,5586.69
North America,US,Alaska,Anchorage,3,25,2015,34.8,2015-03-25,4563.52,5586.69
North America,US,Alaska,Anchorage,3,26,2015,38,2015-03-26,4563.52,5586.69
North America,US,Alaska,Anchorage,3,27,2015,42.4,2015-03-27,4563.52,5586.69
North America,US,Alaska,Anchorage,3,28,2015,37.6,2015-03-28,4563.52,5586.69
North America,US,Alaska,Anchorage,3,29,2015,37.4,2015-03-29,4563.52,5586.69
North America,US,Alaska,Anchorage,3,30,2015,39.7,2015-03-30,4563.52,5586.69
North America,US,Alaska,Anchorage,3,31,2015,38,2015-03-31,4563.52,5586.69
North America,US,Alaska,Anchorage,4,1,2015,38,2015-04-01,4563.52,5586.69
North America,US,Alaska,Anchorage,4,2,2015,37.6,2015-04-02,4563.52,5586.69
North America,US,Alaska,Anchorage,4,3,2015,40.6,2015-04-03,4563.52,5586.69
North America,US,Alaska,Anchorage,4,4,2015,35.9,2015-04-04,4563.52,5586.69
North America,US,Alaska,Anchorage,4,5,2015,35.8,2015-04-05,4563.52,5586.69
North America,US,Alaska,Anchorage,4,6,2015,38.1,2015-04-06,4563.52,5586.69
North America,US,Alaska,Anchorage,4,7,2015,41,2015-04-07,4563.52,5586.69
North America,US,Alaska,Anchorage,4,8,2015,38.4,2015-04-08,4563.52,5586.69
North America,US,Alaska,Anchorage,4,9,2015,37.4,2015-04-09,4563.52,5586.69
North America,US,Alaska,Anchorage,4,10,2015,40,2015-04-10,4563.52,5586.69
North America,US,Alaska,Anchorage,4,11,2015,38.7,2015-04-11,4563.52,5586.69
North America,US,Alaska,Anchorage,4,12,2015,36.3,2015-04-12,4563.52,5586.69
North America,US,Alaska,Anchorage,4,13,2015,34.7,2015-04-13,4563.52,5586.69
North America,US,Alaska,Anchorage,4,14,2015,32.7,2015-04-14,4563.52,5586.69
North America,US,Alaska,Anchorage,4,15,2015,38.3,2015-04-15,4563.52,5586.69
North America,US,Alaska,Anchorage,4,16,2015,40.5,2015-04-16,4563.52,5586.69
North America,US,Alaska,Anchorage,4,17,2015,41.2,2015-04-17,4563.52,5586.69
North America,US,Alaska,Anchorage,4,18,2015,41.1,2015-04-18,4563.52,5586.69
North America,US,Alaska,Anchorage,4,19,2015,45.9,2015-04-19,4563.52,5586.69
North America,US,Alaska,Anchorage,4,20,2015,40.1,2015-04-20,4563.52,5586.69
North America,US,Alaska,Anchorage,4,21,2015,36.5,2015-04-21,4563.52,5586.69
North America,US,Alaska,Anchorage,4,22,2015,38.8,2015-04-22,4563.52,5586.69
North America,US,Alaska,Anchorage,4,23,2015,40.2,2015-04-23,4563.52,5586.69
North America,US,Alaska,Anchorage,4,24,2015,40.8,2015-04-24,4563.52,5586.69
North America,US,Alaska,Anchorage,4,25,2015,44.2,2015-04-25,4563.52,5586.69
North America,US,Alaska,Anchorage,4,26,2015,45.1,2015-04-26,4563.52,5586.69
North America,US,Alaska,Anchorage,4,27,2015,49.8,2015-04-27,4563.52,5586.69
North America,US,Alaska,Anchorage,4,28,2015,45.5,2015-04-28,4563.52,5586.69
North America,US,Alaska,Anchorage,4,29,2015,46.7,2015-04-29,4563.52,5586.69
North America,US,Alaska,Anchorage,4,30,2015,45.9,2015-04-30,4563.52,5586.69
North America,US,Alaska,Anchorage,5,1,2015,43.9,2015-05-01,4563.52,5586.69
North America,US,Alaska,Anchorage,5,2,2015,47,2015-05-02,4563.52,5586.69
North America,US,Alaska,Anchorage,5,3,2015,48.5,2015-05-03,4563.52,5586.69
North America,US,Alaska,Anchorage,5,4,2015,45.4,2015-05-04,4563.52,5586.69
North America,US,Alaska,Anchorage,5,5,2015,52.7,2015-05-05,4563.52,5586.69
North America,US,Alaska,Anchorage,5,6,2015,45.1,2015-05-06,4563.52,5586.69
North America,US,Alaska,Anchorage,5,7,2015,47.6,2015-05-07,4563.52,5586.69
North America,US,Alaska,Anchorage,5,8,2015,46.9,2015-05-08,4563.52,5586.69
North America,US,Alaska,Anchorage,5,9,2015,47.6,2015-05-09,4563.52,5586.69
North America,US,Alaska,Anchorage,5,10,2015,48.6,2015-05-10,4563.52,5586.69
North America,US,Alaska,Anchorage,5,11,2015,49,2015-05-11,4563.52,5586.69
North America,US,Alaska,Anchorage,5,12,2015,51.5,2015-05-12,4563.52,5586.69
North America,US,Alaska,Anchorage,5,13,2015,52.5,2015-05-13,4563.52,5586.69
North America,US,Alaska,Anchorage,5,14,2015,51.9,2015-05-14,4563.52,5586.69
North America,US,Alaska,Anchorage,5,15,2015,53.7,2015-05-15,4563.52,5586.69
North America,US,Alaska,Anchorage,5,16,2015,52.5,2015-05-16,4563.52,5586.69
North America,US,Alaska,Anchorage,5,17,2015,49.2,2015-05-17,4563.52,5586.69
North America,US,Alaska,Anchorage,5,18,2015,49.5,2015-05-18,4563.52,5586.69
North America,US,Alaska,Anchorage,5,19,2015,50.4,2015-05-19,4563.52,5586.69
North America,US,Alaska,Anchorage,5,20,2015,53.5,2015-05-20,4563.52,5586.69
North America,US,Alaska,Anchorage,5,21,2015,53.8,2015-05-21,4563.52,5586.69
North America,US,Alaska,Anchorage,5,22,2015,53.5,2015-05-22,4563.52,5586.69
North America,US,Alaska,Anchorage,5,23,2015,53.1,2015-05-23,4563.52,5586.69
North America,US,Alaska,Anchorage,5,24,2015,51.5,2015-05-24,4563.52,5586.69
North America,US,Alaska,Anchorage,5,25,2015,53.5,2015-05-25,4563.52,5586.69
North America,US,Alaska,Anchorage,5,26,2015,52.9,2015-05-26,4563.52,5586.69
North America,US,Alaska,Anchorage,5,27,2015,50.2,2015-05-27,4563.52,5586.69
North America,US,Alaska,Anchorage,5,28,2015,51.3,2015-05-28,4563.52,5586.69
North America,US,Alaska,Anchorage,5,29,2015,54.1,2015-05-29,4563.52,5586.69
North America,US,Alaska,Anchorage,5,30,2015,58.6,2015-05-30,4563.52,5586.69
North America,US,Alaska,Anchorage,5,31,2015,60.7,2015-05-31,4563.52,5586.69
North America,US,Alaska,Anchorage,6,1,2015,61.4,2015-06-01,4563.52,5586.69
North America,US,Alaska,Anchorage,6,2,2015,56.6,2015-06-02,4563.52,5586.69
North America,US,Alaska,Anchorage,6,3,2015,53.3,2015-06-03,4563.52,5586.69
North America,US,Alaska,Anchorage,6,4,2015,52,2015-06-04,4563.52,5586.69
North America,US,Alaska,Anchorage,6,5,2015,51.5,2015-06-05,4563.52,5586.69
North America,US,Alaska,Anchorage,6,6,2015,52.6,2015-06-06,4563.52,5586.69
North America,US,Alaska,Anchorage,6,7,2015,53.5,2015-06-07,4563.52,5586.69
North America,US,Alaska,Anchorage,6,8,2015,52.4,2015-06-08,4563.52,5586.69
North America,US,Alaska,Anchorage,6,9,2015,55.1,2015-06-09,4563.52,5586.69
North America,US,Alaska,Anchorage,6,10,2015,50.5,2015-06-10,4563.52,5586.69
North America,US,Alaska,Anchorage,6,11,2015,52.6,2015-06-11,4563.52,5586.69
North America,US,Alaska,Anchorage,6,12,2015,55.5,2015-06-12,4563.52,5586.69
North America,US,Alaska,Anchorage,6,13,2015,60.1,2015-06-13,4563.52,5586.69
North America,US,Alaska,Anchorage,6,14,2015,64.3,2015-06-14,4563.52,5586.69
North America,US,Alaska,Anchorage,6,15,2015,68.7,2015-06-15,4563.52,5586.69
North America,US,Alaska,Anchorage,6,16,2015,71.8,2015-06-16,4563.52,5586.69
North America,US,Alaska,Anchorage,6,17,2015,69,2015-06-17,4563.52,5586.69
North America,US,Alaska,Anchorage,6,18,2015,67.1,2015-06-18,4563.52,5586.69
North America,US,Alaska,Anchorage,6,19,2015,67.7,2015-06-19,4563.52,5586.69
North America,US,Alaska,Anchorage,6,20,2015,60,2015-06-20,4563.52,5586.69
North America,US,Alaska,Anchorage,6,21,2015,58.7,2015-06-21,4563.52,5586.69
North America,US,Alaska,Anchorage,6,22,2015,58.7,2015-06-22,4563.52,5586.69
North America,US,Alaska,Anchorage,6,23,2015,58.6,2015-06-23,4563.52,5586.69
North America,US,Alaska,Anchorage,6,24,2015,61.3,2015-06-24,4563.52,5586.69
North America,US,Alaska,Anchorage,6,25,2015,70.2,2015-06-25,4563.52,5586.69
North America,US,Alaska,Anchorage,6,26,2015,64.1,2015-06-26,4563.52,5586.69
North America,US,Alaska,Anchorage,6,27,2015,60.5,2015-06-27,4563.52,5586.69
North America,US,Alaska,Anchorage,6,28,2015,60.6,2015-06-28,4563.52,5586.69
North America,US,Alaska,Anchorage,6,29,2015,61.4,2015-06-29,4563.52,5586.69
North America,US,Alaska,Anchorage,6,30,2015,60.3,2015-06-30,4563.52,5586.69
North America,US,Alaska,Anchorage,7,1,2015,59.4,2015-07-01,4563.52,5586.69
North America,US,Alaska,Anchorage,7,2,2015,57.1,2015-07-02,4563.52,5586.69
North America,US,Alaska,Anchorage,7,3,2015,59.7,2015-07-03,4563.52,5586.69
North America,US,Alaska,Anchorage,7,4,2015,66.6,2015-07-04,4563.52,5586.69
North America,US,Alaska,Anchorage,7,5,2015,64.2,2015-07-05,4563.52,5586.69
North America,US,Alaska,Anchorage,7,6,2015,69,2015-07-06,4563.52,5586.69
North America,US,Alaska,Anchorage,7,7,2015,66.3,2015-07-07,4563.52,5586.69
North America,US,Alaska,Anchorage,7,8,2015,60.4,2015-07-08,4563.52,5586.69
North America,US,Alaska,Anchorage,7,9,2015,57.7,2015-07-09,4563.52,5586.69
North America,US,Alaska,Anchorage,7,10,2015,59.8,2015-07-10,4563.52,5586.69
North America,US,Alaska,Anchorage,7,11,2015,62.3,2015-07-11,4563.52,5586.69
North America,US,Alaska,Anchorage,7,12,2015,65.4,2015-07-12,4563.52,5586.69
North America,US,Alaska,Anchorage,7,13,2015,62.6,2015-07-13,4563.52,5586.69
North America,US,Alaska,Anchorage,7,14,2015,60.8,2015-07-14,4563.52,5586.69
North America,US,Alaska,Anchorage,7,15,2015,61,2015-07-15,4563.52,5586.69
North America,US,Alaska,Anchorage,7,16,2015,60.6,2015-07-16,4563.52,5586.69
North America,US,Alaska,Anchorage,7,17,2015,58.1,2015-07-17,4563.52,5586.69
North America,US,Alaska,Anchorage,7,18,2015,61.1,2015-07-18,4563.52,5586.69
North America,US,Alaska,Anchorage,7,19,2015,61.5,2015-07-19,4563.52,5586.69
North America,US,Alaska,Anchorage,7,20,2015,65,2015-07-20,4563.52,5586.69
North America,US,Alaska,Anchorage,7,21,2015,63.9,2015-07-21,4563.52,5586.69
North America,US,Alaska,Anchorage,7,22,2015,61,2015-07-22,4563.52,5586.69
North America,US,Alaska,Anchorage,7,23,2015,62.4,2015-07-23,4563.52,5586.69
North America,US,Alaska,Anchorage,7,24,2015,63,2015-07-24,4563.52,5586.69
North America,US,Alaska,Anchorage,7,25,2015,66.5,2015-07-25,4563.52,5586.69
North America,US,Alaska,Anchorage,7,26,2015,57.8,2015-07-26,4563.52,5586.69
North America,US,Alaska,Anchorage,7,27,2015,59,2015-07-27,4563.52,5586.69
North America,US,Alaska,Anchorage,7,28,2015,61.2,2015-07-28,4563.52,5586.69
North America,US,Alaska,Anchorage,7,29,2015,61.8,2015-07-29,4563.52,5586.69
North America,US,Alaska,Anchorage,7,30,2015,62.3,2015-07-30,4563.52,5586.69
North America,US,Alaska,Anchorage,7,31,2015,62.7,2015-07-31,4563.52,5586.69
North America,US,Alaska,Anchorage,8,1,2015,66.5,2015-08-01,4563.52,5586.69
North America,US,Alaska,Anchorage,8,2,2015,67.5,2015-08-02,4563.52,5586.69
North America,US,Alaska,Anchorage,8,3,2015,65.4,2015-08-03,4563.52,5586.69
North America,US,Alaska,Anchorage,8,4,2015,75.3,2015-08-04,4563.52,5586.69
North America,US,Alaska,Anchorage,8,5,2015,65.8,2015-08-05,4563.52,5586.69
North America,US,Alaska,Anchorage,8,6,2015,64.4,2015-08-06,4563.52,5586.69
North America,US,Alaska,Anchorage,8,7,2015,63.9,2015-08-07,4563.52,5586.69
North America,US,Alaska,Anchorage,8,8,2015,65.8,2015-08-08,4563.52,5586.69
North America,US,Alaska,Anchorage,8,9,2015,61.1,2015-08-09,4563.52,5586.69
North America,US,Alaska,Anchorage,8,10,2015,61.2,2015-08-10,4563.52,5586.69
North America,US,Alaska,Anchorage,8,11,2015,59.4,2015-08-11,4563.52,5586.69
North America,US,Alaska,Anchorage,8,12,2015,58.9,2015-08-12,4563.52,5586.69
North America,US,Alaska,Anchorage,8,13,2015,59.6,2015-08-13,4563.52,5586.69
North America,US,Alaska,Anchorage,8,14,2015,60.6,2015-08-14,4563.52,5586.69
North America,US,Alaska,Anchorage,8,15,2015,56.5,2015-08-15,4563.52,5586.69
North America,US,Alaska,Anchorage,8,16,2015,55.2,2015-08-16,4563.52,5586.69
North America,US,Alaska,Anchorage,8,17,2015,55.3,2015-08-17,4563.52,5586.69
North America,US,Alaska,Anchorage,8,18,2015,57.7,2015-08-18,4563.52,5586.69
North America,US,Alaska,Anchorage,8,19,2015,59.4,2015-08-19,4563.52,5586.69
North America,US,Alaska,Anchorage,8,20,2015,57.2,2015-08-20,4563.52,5586.69
